query_id,query,top_product_ids_nn,relevant_ids,map@10_nn,top_product_names_nn
449,living room designs living room sets,"[11966, 11971, 11946, 11978, 11987, 11988, 11960, 11974, 11961, 11995]","[40360, 11966, 36915, 7863, 24147, 40411, 8827, 23167, 11974, 10233, 4294, 6499, 11978, 11964, 14541, 35918, 16517, 11992, 39124, 11955, 30636, 10991, 1110, 11936, 9191, 5746, 826, 13158, 20482, 24184, 32818, 8335, 1138, 37855, 8390, 11960, 3184, 31244, 16207, 11983, 11956, 727, 1102, 4307, 11998, 12134, 11932, 13545, 32463, 41223, 11976, 4290, 9736, 31869, 17791, 35061, 11994, 16719, 35547, 11984, 17837, 42963, 11965, 39125, 28900, 11946, 37160, 18259, 16646, 37928, 25218, 1108, 11977, 13852, 8136, 16202, 11938, 29673, 11937, 40048, 17614, 11933, 13544, 13782, 31671, 42295, 12016, 11939, 11996, 7861, 11957, 11947, 22126, 11958, 11987, 11971, 7850, 11995, 8867, 11943, 11950, 1076, 13550, 11273, 11979, 20672, 2185, 13835, 11945, 30590, 11975, 13781, 19967, 11959, 41756, 26000, 11989, 14708, 8389, 34864, 41179, 1077, 14833, 28254, 728, 11993, 7865, 1109, 1106, 1107, 12208, 11117, 37098, 4288, 11988, 41407, 5945, 33140, 22777, 6539, 11954, 11961, 19940, 42412, 18422, 5248, 11949, 11940, 36087, 11944, 11934, 19682, 11951, 11972, 42964, 17880, 30382, 17615, 11997, 11953, 28996, 12202, 29616, 20505]",1.0,"[""ambesonne teal and white curtains , pastel colored grunge looking feathers flying bohemian ethnic , window treatments 2 panel set for living room bedroom decor , 56 '' x 63 '' , teal dark blue white"", ""ambesonne blue curtains , chinese floral garden pattern nature inspirations with traditional ornament design , window treatments 2 panel set for living room bedroom decor , 56 '' x 63 '' , blue white"", ""ambesonne geometric curtains , eastern half circle pattern abstract geometric shapes japanese kimono , window treatments 2 panel set for living room bedroom decor , 56 '' x 63 '' , orange pale yellow"", ""ambesonne yellow curtains , pattern with bees and chamomile daisy flowers in flourishing meadow nature , window treatments 2 panel set for living room bedroom decor , 56 '' x 63 '' , grey yellow white"", ""ambesonne vintage curtains , pattern of chrysanthemum flowers with retro inspirations flourishing nature design , window treatments 2 panel set for living room bedroom decor , 56 '' x 63 '' , taupe beige"", ""ambesonne leopard print curtains , spotty jungle safari feline print wild africa inspiration tile pattern , window treatments 2 panel set for living room bedroom decor , 56 '' x 63 '' , orange black"", ""ambesonne surfboard 2 panel curtain set , aloha hawaii live free ocean water sports inspired pattern coastal inspirations , lightweight window treatment living room bedroom decor , 56 '' x 63 '' , multicolor"", ""ambesonne moroccan curtains , vintage hand drawn style ottoman trellis floral motifs , window treatments 2 panel set for living room bedroom decor , 56 '' x 63 '' , orange yellow brown"", ""ambesonne watercolor curtains , fall season inspired leaf designs nature inspired foliage abstract arrangement , window treatments 2 panel set for living room bedroom decor , 56 '' x 63 '' , multicolor"", ""ambesonne starfish 2 panel curtain set , graphic illustration of summer season inspired aquatic animals tropical climate , lightweight window treatment living room bedroom decor , 56 '' x 63 '' , orange white""]"
451,aiden black velvet bed beds,"[18002, 35302, 26220, 22875, 35272, 23499, 17668, 20707, 18147, 9864]",[],0.0,"['bealeton metal queen platform bed', 'north valley green spruce artificial christmas tree with multi-color lights', 'moon upholstered low profile storage platform bed', 'north valley pencil green spruce artificial christmas tree with clear/white lights', 'onesiphoros 6 green fir artificial christmas tree', 'north valley green spruce artificial christmas tree with clear/white lights', 'north valley green spruce artificial christmas tree', 'white/green fir artificial christmas tree', 'fiber optic green spruce artificial christmas tree with multi-color lights', 'black fir artificial christmas tree']"
452,day bed indian daybeds guest beds,"[2788, 26010, 14508, 26040, 38106, 22823, 8817, 26038, 26041, 26029]",[],0.0,"['katha 5 drawer dresser', 'lauralee 5 drawer dresser', 'albrecht 4 drawer chest', 'aneke 5 drawer chest', 'stutes 5 drawer dresser', 'lockridge 9 drawer chest with mirror', 'jehova 6 drawer chest', 'kelise 5 drawer chest', 'demetriss 5 drawer chest', 'loftus 4 drawer standard dresser']"
453,midcentury tv unit tv stands entertainment centers,"[37160, 31049, 31067, 37161, 2233, 16673, 24977, 28278, 41703, 28277]","[16673, 16671, 23857, 37161, 37160, 39866, 39783, 39809, 16692, 41473, 41472, 16736, 16734, 38261, 37349, 16676, 37592, 19025, 25732, 15568, 15567, 2139, 2143, 2144, 2150]",0.2,"['george oliver mid-century tv stand with 2 storage shelves & door for living room , tv console cabinet , retro entertainment center for flat screen tv cable box gaming consoles', ""oyama solid wood tv stand for tvs up to 50 ''"", ""gosport solid wood tv stand for tvs up to 65 ''"", 'george oliver mid-century tv stand with 2 storage shelves & door for christmas gift , tv console cabinet , retro entertainment center for flat screen tv cable box gaming consoles , rustic brown', ""tv stand for tvs up to 50 ''"", ""allegra tv stand for tvs up to 60 ''"", ""bukvice tv stand for tvs up to 88 ''"", ""hawking tv stand for tvs up to 78 ''"", ""osiris tv stand for tvs up to 70 ''"", ""wrightson tv stand for tvs up to 65 '' electric fireplace included""]"
454,carpet 5x6 area rugs,"[41888, 10866, 10865, 10864, 32979, 38969, 4101, 27996, 8536, 27995]",[],0.0,"['coronita bohemian blue area rug', 'bohemian oriental blue/yellow/red area rug', 'splash contemporary power loom blue/yellow/red rug', 'kassia power loom yellow/blue/red area rug', 'bussard cotton blue area rug', 'kowloon power loom deep red rug', 'katie oriental cream/navy area rug', 'shag gray/white rug', 'modern ombre rug', 'shag dark gray rug']"
455,deer coat hooks coat racks hooks,"[9223, 37615, 31843, 12467, 9229, 34904, 12471, 3197, 12470, 12472]","[28085, 24239]",0.0,"['paris shower curtain hooks', 'flex double shower curtain hooks', 'eisele mini shower curtain hooks', 'oval eyes shower curtain hooks', 'unique novelty tension shower curtain hook', 'premium button shower curtain hooks', 'captain shower curtain hooks', 'double shower curtain hooks', 'checker shower curtain hooks', 'wagon wheel shower curtain hooks']"
456,wall design shelf wall mounted shelves,"[16549, 40267, 22495, 14824, 14825, 40260, 22508, 26270, 31738, 22509]","[12101, 22505, 34406, 30579, 42663, 36108, 14606, 36206, 38649, 22481, 20490, 41064, 23926, 5249, 5249, 5249, 5249, 8775, 33161, 33173, 36783, 36791, 34931, 42770, 36771, 36770, 37235, 30453, 22508, 36767, 22497, 22500, 39387, 9941, 16014, 36781, 16933, 34679, 36587, 34680, 37359, 36769, 4970, 36903, 32632, 8779, 16549, 36790, 36772, 36789, 36787, 33431, 19262, 27565, 28723, 34939, 22488, 14519, 22487, 36588, 32210, 36786, 39647, 34301, 22512, 13696, 32788, 3775, 22506, 14645, 22495, 26273, 22510, 14848, 36506, 42297, 14824, 14825, 36780]",0.3930952380952381,"['hudspeth 3 piece wall shelf set', 'gamma 2 piece solid wood bracket shelf', 'stines 2 piece wall shelf set', 'khoury 3 piece wall shelf set', 'telford 3 piece wall shelf set', 'daizah 4 piece picture ledge wall shelf', 'quon mid-century wall shelf', 'horley 3 piece floating shelf', 'akeeyla wall shelf', 'lohan mid-century wall shelf']"
457,gang light switch wall plates,"[10591, 10569, 10584, 10586, 10588, 10589, 10570, 10587, 10581, 10585]",[],0.0,"['large heart on music notes 1-gang toggle light switch wall plate', 'music 1-gang toggle light switch wall plate', 'notes of music 1-gang toggle light switch wall plate', 'musical notes 1-gang toggle light switch wall plate', 'drums on music notes 1-gang toggle light switch wall plate', 'music and song notes 1-gang toggle light switch wall plate', 'switch music notes on piano keys 1-gang toggle light switch wall plate', 'violins and music 1-gang toggle light switch wall plate', 'coffee cup with music notes 1-gang toggle light switch wall plate', 'swirl of music 1-gang toggle light switch wall plate']"
458,bubble guppies chair dining chairs,"[5464, 17645, 23929, 5467, 4309, 22383, 16739, 2322, 28196, 32795]",[],0.0,"['considine dining chair', 'andria solid wood side chair', 'ayesha solid wood dining chair', 'saulsberry upholstered solid wood side chair in rustic brown', 'marr genuine leather upholstered dining chair', 'george oliver plastic dining chair for dining room , outdoor plastic chair ( set of 2 white )', 'patino upholstered dining chair', 'valya parsons chair in white', 'bourquin tufted upholstered side chair', 'cassie upholstered arm chair']"
459,dye duvet cover bedding sets,"[11853, 11854, 11869, 11843, 11875, 11864, 11870, 11842, 11862, 11863]","[11863, 11867, 11875, 11857, 11860, 11876, 13578, 11869, 14546, 10316, 11854, 12140, 11853, 12141, 17332, 10982, 11856, 27831, 27837]",0.43,"['star inside tie dye effect print surreal soft monochrome graphic duvet cover set', 'object silhouette form generated tie dye effect technique image duvet cover set', 'ethnic vivid colored tie dye effect flower kids duvet cover set', 'urban duvet cover set', 'aqua tie dye effect leaves seem design image duvet cover set', '60s 70s pop art inspired circles vintage design art duvet cover set', 'mint brick old wall background in vibrant tones architecture urban building picture duvet cover set', 'psychedelic duvet cover set', 'aqua circles inner dots 60s 70s inspired horizontal artwork duvet cover set', '70s party peace and love groovy sixties tie dye effect heart shaped duvet cover set']"
460,small wardrobe grey armoires wardrobes,"[4909, 15149, 29613, 36324, 40683, 42297, 36819, 3629, 29925, 11042]","[4972, 1248, 306, 4923, 33605, 8883, 8231]",0.0,"['ilene wooden 7 drawer double dresser', 'breakfast in bed pink velvet duvet cover & insert set', ""85 '' velvet tuxedo arm sofa"", 'orviston 6 drawer double dresser', 'grantville 6 drawer dresser', 'wall hanging shelf', 'hudkins 7 drawer dresser', 'elosie 6 drawer double dresser', 'capra 7 drawer double dresser', 'ruched pintuck rosette duvet cover set']"
461,luau string lights string lights,"[24332, 13839, 32426, 13536, 17898, 16075, 24414, 28598, 41657, 32030]","[3337, 3335, 3336, 3338]",0.0,"['low voltage solar powered led pathway light', 'multicolor solar powered integrated led pathway light pack', 'decorative solar powered led pathway light pack', 'sunstep solar powered powered led deck light pack', ""4.19 '' solar powered integrated led lawn ornament"", 'black solar powered integrated led', 'solar powered led spot light pack', 'hellie bird solar powered led pathway light', 'bohall solar powered led pathway light pack', 'butterflies solar powered pathway light pack']"
462,large bases patio umbrella stands bases,"[24718, 27691, 21866, 14728, 23693, 26385, 40443, 14043, 15147, 4905]",[],0.0,"[""faiyaz 3 -light 16 '' semi flush mount"", ""masham 28.5 '' wide tufted polyester wingback chair"", ""90 '' 4-burner propane/natural gas"", ""hemsley 29.5 '' wide polyester swivel wingback chair"", 'authement tufted upholstered dining chair', 'metheny abstract cut pile red/beige area rug', 'adelea gray rug', 'bullrush shag dark gray rug', 'lisdale tufted magenta area rug', 'dominica blue/brown/teal area rug']"
463,bistro sets patio patio dining sets,"[39434, 32067, 33594, 441, 4328, 21595, 38713, 27939, 6305, 37145]","[3172, 12751, 39972, 42242, 7968, 3173, 29712, 28881, 39434, 507, 415, 28879, 28880, 28161, 12243, 866, 33043, 7963, 7432, 40108, 7431, 22560, 37720, 37723, 7976, 21607, 25674, 37145, 11393, 7612, 32982, 417, 7435, 442, 7437, 40234, 37717, 8885, 505, 2202, 4328, 14683, 7434, 38717, 12657, 25498, 14682, 38718, 14646, 39970, 14707, 29692, 3236, 21595, 18307, 38713, 34369, 6305, 12656, 28163, 7438, 441, 8443, 41242, 31467, 22104, 29177, 8393, 7433, 28407, 30419, 7436, 14458, 20275, 22425, 7390, 8472, 30671, 39965, 13002, 15258, 3174, 18298, 37086, 32067, 30674, 30634, 2694, 22309, 30127, 3172, 27935, 27942, 7508, 15245, 27939, 20811, 1807, 25792, 27941, 27940, 29610, 15255, 17883, 36126, 30122, 11178, 42241, 4144, 38256, 35377, 28162, 1356, 38745, 31664, 14460, 2448, 6979, 37832, 15613, 30191, 24944, 25625, 28164, 18197, 40161, 16471, 33594, 8507, 18115, 1596, 16472, 36590, 37831, 37833, 23072, 16470, 11339, 8241, 22758]",1.0,"['agastya outdoor 3 piece bistro set', 'wantaugh outdoor 3 piece bistro set', 'bistro table set outdoor patio set 3 piece table and chairs', 'mosaic outdoor 3-piece bistro set', 'fergie aluminum 3 piece bistro set', 'katniss 3 piece bistro set', 'leen 3 piece bistro set', 'helfer 3 piece bistro set', 'longcroft 3 piece outdoor bistro set', 'bjarnheiður outdoor 3 piece bistro set']"
464,cake cutlery flatware serving pieces,"[23569, 13194, 13193, 25054, 26533, 32549, 22376, 26531, 27231, 26530]","[17789, 24107, 2504, 12953, 12954, 12956, 12955, 6557, 30900, 16218, 16217, 16216, 6032, 17043, 2427, 182, 17788, 7006, 17045, 6792, 21112, 11152, 183, 4079, 17046, 21113, 35887, 38711, 34868, 33010, 38708, 15397, 35888, 2423, 1520, 42142, 34867, 39296, 2422, 15086, 32282, 181, 35885, 35884, 10987, 38763, 36494, 30901, 20063, 35264, 4081, 22384, 38709, 22376, 20064, 26530, 26532, 26533, 26531, 34866, 25054, 38710, 17842, 32562, 17047, 22377, 42143, 36495, 27231, 37982, 39297, 39242, 20686, 20688, 20687, 20689, 13193, 13194, 13195, 7106, 23569, 32549, 32028, 12760, 15664]",1.0,"['aynor 2 piece cake serving set', 'hammered design wedding cake serving set', 'classic silver wedding cake serving set', 'signild 4 piece cake / pastry serve set', 'schoffer 2 piece cake and knife server set', 'cake 2 piece serving set', 'rosy glow 2 piece cake knife set', 'senora 2 piece cake and knife server set', 'truro 2 piece cake knife set', 'sargat 2 piece cake and knife server set']"
465,white abstract area rugs,"[10866, 10864, 10865, 41888, 84, 83, 85, 25541, 41886, 41887]",[12092],0.0,"['bohemian oriental blue/yellow/red area rug', 'kassia power loom yellow/blue/red area rug', 'splash contemporary power loom blue/yellow/red rug', 'coronita bohemian blue area rug', 'roswell ombre braided cotton black area rug', 'octagon senoia ombre braided cotton beige area rug', 'octagon putney ombre braided cotton burgundy area rug', 'varnell abstract black/white area rug', 'beaverton bohemian tufted wool beige area rug', 'pittsfield bohemian tufted wool cream area rug']"
466,rock climbing wall kids swing set accessories,"[24165, 22683, 26520, 40979, 105, 2076, 39939, 42540, 35824, 8890]","[30477, 30477]",0.0,"['bonner industrial counter height dining table', 'crawford solid wood dining table', 'masboro 3 piece coffee table set', 'audley wood 3 piece coffee table set', 'stollings metal/mango wood 3 piece wall shelf set', 'counter height dining table', 'moxley industrial counter height dining table', 'gautreaux 2 - light spotlight', 'ovente electric hot plate', 'vervena closet storage']"
467,town country living curtains curtains drapes,"[25940, 25950, 25949, 25951, 25947, 25943, 25945, 25957, 25946, 25959]",[],0.0,"['abbott single curtain panel', 'abernethy sailboat single curtain panel', 'abiba bamboo floral sheer single curtain panel', 'abie bamboo floral sheer single curtain panel', 'abeer woody car single curtain panel', ""abba chinese calligraphy bamboo floral sheer single curtain panel x 78 '' h"", 'abdiel single curtain panel', 'gilus cherry blossom bamboo sheer single curtain panel', 'abe harmony polka dots single curtain panel', 'gilvin beaded doorway sheer single curtain panel']"
468,glow dark silent wall clock wall clocks,"[14516, 11149, 39884, 15222, 19292, 42959, 36231, 3578, 24313, 19288]","[37784, 25443, 36752, 35636]",0.0,"['allport modern wall clock', ""jenkintown 14 '' wall clock"", 'melendez wall clock', ""remmie 8 '' wall clock"", 'decorative quartz ivana wall clock', ""angonita 8 '' wall clock"", ""oversized deseret 27 '' wall clock"", 'wall clock', ""abeyta oversized 23.5 '' wall clock"", 'decorative quartz gwyneth wall clock']"
469,garage sports storage rack bike sport racks,"[29141, 32532, 42171, 27364, 13443, 9981, 9982, 9983, 32530, 20912]","[13444, 30385, 3782, 42171, 9577, 7483, 9983, 9981, 40262, 40263, 40264, 32532, 4324, 39474, 32929, 30388, 30389, 30390, 40256, 3773, 32529, 27364, 32533, 9576, 17915, 17914, 8997, 3759, 9579, 9578, 10272, 10273, 5501, 32531, 13443, 27363, 27361, 27362, 40252, 33624, 32530, 42248, 9982, 8996, 38228, 30387, 32528, 29141, 40897, 42299, 17916, 3743, 25249, 31832, 31833, 40248, 16007, 39459, 11614, 39431, 28931, 3758, 39458, 27421]",0.9,"['storage freestanding sports rack', 'bicycle storage hanger bike rack', '7-shelf steel ball wall mounted sports rack', 'golf storage rack', 'monkey bars wall mounted bike rack', 'arlmont & co. 4 bike stand rack with storage – metal floor bicycle – great for parking road , mountain , hybrid or kids bikes – garage organizer - helmet - sports storage station - black', 'rebrilliant sports equipment ball storage rack for garage - baseball , tennis , football , gym and basketball gear organizer - rack - wide bin basket - 4 hooks - tools garden shovels rack - indoor', 'arlmont & co. 3 bike stand rack with storage – metal floor bicycle – great for parking road , mountain , hybrid or kids bikes – garage organizer - helmet - sports storage station - black', 'passabe freestanding sports rack', '3 kayak storage freestanding kayak rack']"
470,elephant framed wall art,"[38523, 38594, 13598, 13582, 13597, 13583, 11626, 38595, 11808, 12130]","[14071, 14072, 14073, 38450, 28113, 13598, 16512, 26269, 17511, 26869, 38596, 27506, 41088, 12162, 37496, 11304, 38959, 14384, 7461, 8072, 28997, 38523, 37420, 27505, 27507, 34840, 38595, 11032, 31082, 14388, 27514, 29149, 2428, 37492, 26277, 14386, 14387, 38594, 41795, 32858, 13858, 12966, 28507, 41435, 26259]",0.35,"['elephants framed graphic art', 'ramsdell you are my sunshine elephant framed art', 'be younique - elephant framed graphic art', 'world map 2 canvas art', 'world map canvas art', 'world map 4 canvas art', 'pineapple paper print', 'farrington brave spirit tribal elephant framed art', 'be a flamingo art', 'dinosaur kids wall décor']"
471,adjustable height artist stool bar stools,"[39283, 39288, 39291, 41578, 41574, 41579, 41573, 39289, 41576, 41575]",[34614],0.0,"[""wayfair sleep 5 '' firm gel memory foam mattress and adjustable base set"", ""10 '' plush memory foam mattress and adjustable base set"", ""14 '' firm gel memory foam mattress and adjustable base set"", ""serta icomfort 13 '' firm gel memory foam mattress and adjustable base set"", ""serta icomfort 14 '' plush gel memory foam mattress and adjustable base set"", ""serta icomfort 12 '' medium gel memory foam mattress and adjustable base set"", ""serta icomfort 11 '' firm gel memory foam mattress and adjustable base set"", ""12 '' plush memory foam mattress and adjustable base set"", ""serta icomfort 11 '' plush gel memory foam mattress and adjustable base set"", ""serta icomfort 12 '' plush gel memory foam mattress and adjustable base set""]"
472,window wall accent wall door,"[32440, 32439, 32442, 32441, 27725, 32438, 17467, 27345, 27350, 15236]","[8776, 27345, 32437, 27344, 27346, 32438, 31256, 27725, 27339, 27350, 792, 32439, 32441, 32442, 27722, 34478, 32435, 27727, 11362, 34930, 18415, 11361, 15236, 19414, 5135, 5134, 40014, 27338, 32440, 27721, 6258, 33964, 27720, 27343, 17467, 27342, 34940, 6259, 18448, 27726, 40033, 9654, 9603, 17470, 32434, 32436, 26276]",1.0,"['round window wall décor', 'cathedral window wall décor', 'church window wall décor', 'cathedral wood window wall décor', 'architectural gothic window wall décor', 'aladin window wall décor', 'solid wood window frame wall décor', '3 piece architectural window wall decor set', 'architectural window wall décor', 'farms window wall décor']"
